old_id,occ_id,l1_num,l2_num,l3_num,src_l1,occupation,name,file
N1025792,OCC-07-00023,07,0702,070204,Q,券商风控主管,鏠监控,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070204-券商合规风控/CN-S-华南/35-44/N1025792-鏠监控.md
N1025793,OCC-07-00024,07,0702,070204,Q,券商风控经理,鏣监管,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070204-券商合规风控/CN-E-华东/35-44/N1025793-鏣监管.md
N1025794,OCC-07-00025,07,0702,070204,Q,券商风控,鏤全面,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070204-券商合规风控/CN-E-华东/25-34/N1025794-鏤全面.md
N1025795,OCC-07-00026,07,0702,070204,Q,券商风控主管,鏥监控,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070204-券商合规风控/CN-S-华南/35-44/N1025795-鏥监控.md
N1025796,OCC-07-00027,07,0702,070204,Q,券商风控高级经理,鏦监管,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070204-券商合规风控/CN-N-华北/45-54/N1025796-鏦监管.md
N1025797,OCC-07-00028,07,0702,070204,Q,券商风控,鏧全面,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070204-券商合规风控/CN-E-华东/25-34/N1025797-鏧全面.md
N1025798,OCC-07-00029,07,0702,070204,Q,券商风控总监,鏨监控,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070204-券商合规风控/CN-E-华东/45-54/N1025798-鏨监控.md
N1025799,OCC-07-00030,07,0702,070204,Q,券商风控审查,陆慧兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070204-券商合规风控/CN-E-华东/25-34/N1025799-陆慧兰.md
N301,OCC-07-00001,07,0702,070230,Q,省级电力交易中心 · 电力交易员,纪云程,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070230-高端专业服务/CN-S-华南/25-34/N301-纪云程.md
N302,OCC-07-00002,07,0702,070230,Q,烟草专卖局 · 客户经理,苏绾青,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070230-高端专业服务/CN-C-华中/25-34/N302-苏绾青.md
N303,OCC-07-00003,07,0702,070230,Q,中储粮直属库 · 粮食保管员,粟守成,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070230-高端专业服务/CN-C-华中/45-54/N303-粟守成.md
N304,OCC-07-00004,07,0702,070230,Q,远洋渔船船长 · 金枪鱼延绳钓,蒲海生,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070230-高端专业服务/CN-E-华东/45-54/N304-蒲海生.md
N305,OCC-07-00005,07,0702,070230,Q,通用航空飞行教员 · 低空经济,韩瞻云,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070230-高端专业服务/CN-SW-西南/25-34/N305-韩瞻云.md
N306,OCC-07-00006,07,0702,070230,Q,私人银行家 · 财富顾问,岑曼殊,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070230-高端专业服务/CN-E-华东/35-44/N306-岑曼殊.md
N307,OCC-07-00007,07,0702,070230,Q,PE/VC 投资经理,邵擎宇,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070230-高端专业服务/CN-S-华南/35-44/N307-邵擎宇.md
N308,OCC-07-00008,07,0702,070230,Q,注册资产评估师 / 房地产估价师,邱衡之,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070230-高端专业服务/CN-E-华东/35-44/N308-邱衡之.md
N309,OCC-07-00009,07,0702,070230,Q,环境影响评价工程师 · 环保咨询,蓝清晏,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070230-高端专业服务/CN-E-华东/35-44/N309-蓝清晏.md
N310,OCC-07-00010,07,0702,070230,Q,铁路接触网工 · 高铁线路检修,高振岭,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070230-高端专业服务/CN-C-华中/35-44/N310-高振岭.md
N1053330,OCC-07-00001,07,0702,070210,Q,智能投研员,颜投研,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/25-34/N1053330-颜投研.md
N1053331,OCC-07-00002,07,0702,070210,Q,智能研报写作,慕研报,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-S-华南/25-34/N1053331-慕研报.md
N1053332,OCC-07-00003,07,0702,070210,Q,智能财报分析,仰财报,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-N-华北/25-34/N1053332-仰财报.md
N1053333,OCC-07-00004,07,0702,070210,Q,智能投研AI,桂杰强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/25-34/N1053333-桂杰强.md
N1053334,OCC-07-00005,07,0702,070210,Q,投研策略经理,富研强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-S-华南/35-44/N1053334-富研强.md
N1053335,OCC-07-00006,07,0702,070210,Q,智能投研研究,卞研研,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-SW-西南/25-34/N1053335-卞研研.md
N1053336,OCC-07-00007,07,0702,070210,Q,投研架构师,危研架,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/35-44/N1053336-危研架.md
N1053337,OCC-07-00008,07,0702,070210,Q,投研测试,阙研测,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/25-34/N1053337-阙研测.md
N1053338,OCC-07-00009,07,0702,070210,Q,投研总监,皮研婷,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-N-华北/45-54/N1053338-皮研婷.md
N1053339,OCC-07-00010,07,0702,070210,Q,投研高级研究,宫研高,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-S-华南/25-34/N1053339-宫研高.md
N1053590,OCC-07-00011,07,0702,070210,Q,证券投研产品经理,慕研产,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-S-华南/25-34/N1053590-慕研产.md
N1053591,OCC-07-00012,07,0702,070210,Q,AI研报产品,殳杰强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/25-34/N1053591-殳杰强.md
N1053592,OCC-07-00013,07,0702,070210,Q,智能选股产品,仰选股,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-N-华北/25-34/N1053592-仰选股.md
N1053593,OCC-07-00014,07,0702,070210,Q,券商研究产品,漆券研,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/25-34/N1053593-漆券研.md
N1053594,OCC-07-00015,07,0702,070210,Q,投研产品高级经理,卞研产,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-SW-西南/35-44/N1053594-卞研产.md
N1053595,OCC-07-00016,07,0702,070210,Q,投研产品专员,危研产,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-C-华中/25-34/N1053595-危研产.md
N1053596,OCC-07-00017,07,0702,070210,Q,投研产品经理,富研经,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/35-44/N1053596-富研经.md
N1053597,OCC-07-00018,07,0702,070210,Q,投研产品助理,宫研助,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/25-34/N1053597-宫研助.md
N1053598,OCC-07-00019,07,0702,070210,Q,投研产品架构师,阙研芳,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-N-华北/45-54/N1053598-阙研芳.md
N1053599,OCC-07-00020,07,0702,070210,Q,投研高级产品经理,仰研高,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-S-华南/25-34/N1053599-仰研高.md
N1054500,OCC-07-00021,07,0702,070210,Q,医疗 VC 投资经理,伊亮强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/25-34/N1054500-伊亮强.md
N1054501,OCC-07-00022,07,0702,070210,Q,生物医药行业研究员,步生研,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-N-华北/25-34/N1054501-步生研.md
N1054502,OCC-07-00023,07,0702,070210,Q,医疗 PE 投资经理,宫霞兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-N-华北/35-44/N1054502-宫霞兰.md
N1054503,OCC-07-00024,07,0702,070210,Q,医疗并购经理,栾并购,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-S-华南/25-34/N1054503-栾并购.md
N1054504,OCC-07-00025,07,0702,070210,Q,医疗投后管理经理,益投后,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/25-34/N1054504-益投后.md
N1054505,OCC-07-00026,07,0702,070210,Q,医疗战略咨询经理,闻战咨,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/35-44/N1054505-闻战咨.md
N1054506,OCC-07-00027,07,0702,070210,Q,医疗 IPO 审计经理,宁亮强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/25-34/N1054506-宁亮强.md
N1054507,OCC-07-00028,07,0702,070210,Q,医药行业分析师,柴行研,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-N-华北/25-34/N1054507-柴行研.md
N1054508,OCC-07-00029,07,0702,070210,Q,二级市场医药分析师,卫二研,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/35-44/N1054508-卫二研.md
N1054509,OCC-07-00030,07,0702,070210,Q,医疗孵化器运营,仇亮强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/25-34/N1054509-仇亮强.md
N1054770,OCC-07-00031,07,0702,070210,Q,互联网医疗 VC 投资经理,易亮强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-N-华北/25-34/N1054770-易亮强.md
N1054771,OCC-07-00032,07,0702,070210,Q,互联网医疗 PE 投资,慎亮强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/25-34/N1054771-慎亮强.md
N1054772,OCC-07-00033,07,0702,070210,Q,互联网医疗战略咨询经理,沃互医战,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/35-44/N1054772-沃互医战.md
N1054773,OCC-07-00034,07,0702,070210,Q,互联网医疗战略规划,栾互医规,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-S-华南/25-34/N1054773-栾互医规.md
N1054774,OCC-07-00035,07,0702,070210,Q,互联网医疗行业研究,益互研,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/25-34/N1054774-益互研.md
N1054775,OCC-07-00036,07,0702,070210,Q,互联网医疗并购经理,闻并购,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-N-华北/35-44/N1054775-闻并购.md
N1054776,OCC-07-00037,07,0702,070210,Q,互联网医疗财务分析,童互医财,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/25-34/N1054776-童互医财.md
N1054777,OCC-07-00038,07,0702,070210,Q,互联网医疗投后管理,柴投兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/25-34/N1054777-柴投兰.md
N1054778,OCC-07-00039,07,0702,070210,Q,互联网医疗战略总监,卫战略,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-S-华南/35-44/N1054778-卫战略.md
N1054779,OCC-07-00040,07,0702,070210,Q,互联网医疗咨询顾问,麻互医顾,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070210-投资研究/CN-E-华东/25-34/N1054779-麻互医顾.md
N1053680,OCC-07-00001,07,0702,070212,Q,证券机构销售,慕机销,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070212-机构销售/CN-E-华东/25-34/N1053680-慕机销.md
N1053681,OCC-07-00002,07,0702,070212,Q,机构客户经理,储机经,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070212-机构销售/CN-S-华南/35-44/N1053681-储机经.md
N1053682,OCC-07-00003,07,0702,070212,Q,券商渠道销售,仰渠销,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070212-机构销售/CN-N-华北/25-34/N1053682-仰渠销.md
N1053683,OCC-07-00004,07,0702,070212,Q,机构经纪人,漆机经,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070212-机构销售/CN-E-华东/25-34/N1053683-漆机经.md
N1053684,OCC-07-00005,07,0702,070212,Q,销售经理,卞销经,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070212-机构销售/CN-S-华南/35-44/N1053684-卞销经.md
N1053685,OCC-07-00006,07,0702,070212,Q,销售助理,危助销,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070212-机构销售/CN-SW-西南/25-34/N1053685-危助销.md
N1053686,OCC-07-00007,07,0702,070212,Q,销售策略研究,富研磊,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070212-机构销售/CN-E-华东/35-44/N1053686-富研磊.md
N1053687,OCC-07-00008,07,0702,070212,Q,机构销售培训,宫机培,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070212-机构销售/CN-E-华东/25-34/N1053687-宫机培.md
N1053688,OCC-07-00009,07,0702,070212,Q,机构销售研究专家,阙研磊,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070212-机构销售/CN-N-华北/45-54/N1053688-阙研磊.md
N1053689,OCC-07-00010,07,0702,070212,Q,机构销售高级经理,仰机高,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070212-机构销售/CN-S-华南/25-34/N1053689-仰机高.md
N1021115,OCC-07-00001,07,0702,070224,Q,量化策略师,桑志强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070224-量化投资与交易/CN-SW-西南/45-54/N1021115-桑志强.md
N1021116,OCC-07-00002,07,0702,070224,Q,量化研究员,桂媛兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070224-量化投资与交易/CN-NW-西北/45-54/N1021116-桂媛兰.md
N1021117,OCC-07-00003,07,0702,070224,Q,量化开发工程师,濮志强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070224-量化投资与交易/CN-E-华东/16-24/N1021117-濮志强.md
N1021118,OCC-07-00004,07,0702,070224,Q,高频交易工程师,牛媛兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070224-量化投资与交易/CN-E-华东/25-34/N1021118-牛媛兰.md
N1021119,OCC-07-00005,07,0702,070224,Q,做市策略师,韩专刚,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070224-量化投资与交易/CN-S-华南/25-34/N1021119-韩专刚.md
N1021120,OCC-07-00006,07,0702,070224,Q,alpha策略师,冯专婷,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070224-量化投资与交易/CN-S-华南/25-34/N1021120-冯专婷.md
N1021121,OCC-07-00007,07,0702,070224,Q,beta策略师,邓专娟,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070224-量化投资与交易/CN-N-华北/25-34/N1021121-邓专娟.md
N1021122,OCC-07-00008,07,0702,070224,Q,因子研究员,曹专娟,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070224-量化投资与交易/CN-N-华北/35-44/N1021122-曹专娟.md
N1021123,OCC-07-00009,07,0702,070224,Q,风控模型量化,寿志强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070224-量化投资与交易/CN-N-华北/35-44/N1021123-寿志强.md
N9001801,OCC-07-00010,07,0702,070224,Q,量化交易员,璩媛兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070224-量化投资与交易/CN-S-华南/45-54/N9001801-璩媛兰.md
N1025760,OCC-07-00001,07,0702,070203,Q,券商交易员,解慧兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070203-券商交易/CN-E-华东/25-34/N1025760-解慧兰.md
N1025761,OCC-07-00002,07,0702,070203,Q,券商交易员,鏀债券,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070203-券商交易/CN-N-华北/25-34/N1025761-鏀债券.md
N1025762,OCC-07-00003,07,0702,070203,Q,券商交易员主管,应慧兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070203-券商交易/CN-S-华南/35-44/N1025762-应慧兰.md
N1025763,OCC-07-00004,07,0702,070203,Q,券商交易员经理,宗刚强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070203-券商交易/CN-E-华东/35-44/N1025763-宗刚强.md
N1025764,OCC-07-00005,07,0702,070203,Q,券商交易员,鏃债券,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070203-券商交易/CN-E-华东/25-34/N1025764-鏃债券.md
N1025765,OCC-07-00006,07,0702,070203,Q,券商交易员主管,丁慧兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070203-券商交易/CN-S-华南/35-44/N1025765-丁慧兰.md
N1025766,OCC-07-00007,07,0702,070203,Q,券商交易员高级经理,宣慧兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070203-券商交易/CN-N-华北/45-54/N1025766-宣慧兰.md
N1025767,OCC-07-00008,07,0702,070203,Q,券商交易员,鏆债券,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070203-券商交易/CN-E-华东/25-34/N1025767-鏆债券.md
N1025768,OCC-07-00009,07,0702,070203,Q,券商交易员总监,邓慧兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070203-券商交易/CN-E-华东/45-54/N1025768-邓慧兰.md
N1025769,OCC-07-00010,07,0702,070203,Q,交易审查,郁慧兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070203-券商交易/CN-E-华东/25-34/N1025769-郁慧兰.md
N1014710,OCC-07-00001,07,0702,070208,Q,分析师,茹永强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070208-宏观经济与市场研究/CN-N-华北/25-34/N1014710-茹永强.md
N1014711,OCC-07-00002,07,0702,070208,Q,高级研究委员,习永强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070208-宏观经济与市场研究/CN-N-华北/45-54/N1014711-习永强.md
N1014712,OCC-07-00003,07,0702,070208,Q,高级研究员,宦瑾兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070208-宏观经济与市场研究/CN-E-华东/35-44/N1014712-宦瑾兰.md
N1014713,OCC-07-00004,07,0702,070208,Q,高级研究员,朱中行,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070208-宏观经济与市场研究/CN-N-华北/35-44/N1014713-朱中行.md
N1014714,OCC-07-00005,07,0702,070208,Q,研究员,秦建行,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070208-宏观经济与市场研究/CN-S-华南/35-44/N1014714-秦建行.md
N1014716,OCC-07-00006,07,0702,070208,Q,高级分析师,陈货币,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070208-宏观经济与市场研究/CN-N-华北/35-44/N1014716-陈货币.md
N1014717,OCC-07-00007,07,0702,070208,Q,高级分析师,尤农发,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070208-宏观经济与市场研究/CN-SW-西南/35-44/N1014717-尤农发.md
N1014727,OCC-07-00008,07,0702,070208,Q,高级统计师,褚统计,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070208-宏观经济与市场研究/CN-N-华北/35-44/N1014727-褚统计.md
N1014728,OCC-07-00009,07,0702,070208,Q,研究员,卫银保,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070208-宏观经济与市场研究/CN-E-华东/35-44/N1014728-卫银保.md
N1014729,OCC-07-00010,07,0702,070208,Q,高级分析师,连永强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070208-宏观经济与市场研究/CN-S-华南/35-44/N1014729-连永强.md
N1025270,OCC-07-00001,07,0702,070216,Q,行业研究员,銧行研,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-E-华东/25-34/N1025270-銧行研.md
N1025271,OCC-07-00002,07,0702,070216,Q,行业研究员,权勇强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-N-华北/25-34/N1025271-权勇强.md
N1025272,OCC-07-00003,07,0702,070216,Q,行业研究员,銩周期,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-S-华南/35-44/N1025272-銩周期.md
N1025273,OCC-07-00004,07,0702,070216,Q,行业研究经理,逯勇强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-E-华东/35-44/N1025273-逯勇强.md
N1025274,OCC-07-00005,07,0702,070216,Q,行业研究员,盖秀兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-E-华东/25-34/N1025274-盖秀兰.md
N1025275,OCC-07-00006,07,0702,070216,Q,行业研究员,銬消费,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-S-华南/35-44/N1025275-銬消费.md
N1025276,OCC-07-00007,07,0702,070216,Q,行业研究高级经理,銭能源,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-N-华北/35-44/N1025276-銭能源.md
N1025277,OCC-07-00008,07,0702,070216,Q,行业研究员,益勇强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-E-华东/25-34/N1025277-益勇强.md
N1025278,OCC-07-00009,07,0702,070216,Q,行业研究总监,銰周期,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-E-华东/45-54/N1025278-銰周期.md
N1025279,OCC-07-00010,07,0702,070216,Q,行业研究审查,桓勇强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-E-华东/25-34/N1025279-桓勇强.md
N1025730,OCC-07-00011,07,0702,070216,Q,行业研究员,鎙行研,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-E-华东/25-34/N1025730-鎙行研.md
N1025731,OCC-07-00012,07,0702,070216,Q,行业研究员,鎚宏观,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-N-华北/25-34/N1025731-鎚宏观.md
N1025732,OCC-07-00013,07,0702,070216,Q,行业研究员主管,夏慧兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-S-华南/35-44/N1025732-夏慧兰.md
N1025733,OCC-07-00014,07,0702,070216,Q,行业研究员经理,鎜路演,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-E-华东/35-44/N1025733-鎜路演.md
N1025734,OCC-07-00015,07,0702,070216,Q,行业研究员,鎝宏观,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-E-华东/25-34/N1025734-鎝宏观.md
N1025735,OCC-07-00016,07,0702,070216,Q,行业研究员主管,蔡慧兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-S-华南/35-44/N1025735-蔡慧兰.md
N1025736,OCC-07-00017,07,0702,070216,Q,行业研究员高级经理,鎟路演,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-N-华北/45-54/N1025736-鎟路演.md
N1025737,OCC-07-00018,07,0702,070216,Q,行业研究员,鎠宏观,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-E-华东/25-34/N1025737-鎠宏观.md
N1025738,OCC-07-00019,07,0702,070216,Q,行业研究员总监,田慧兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-E-华东/45-54/N1025738-田慧兰.md
N1025739,OCC-07-00020,07,0702,070216,Q,行研审查,樊刚强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070216-行业研究/CN-E-华东/25-34/N1025739-樊刚强.md
N1025720,OCC-07-00001,07,0702,070219,Q,股票分析师,钟慧兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070219-证券研究分析/CN-E-华东/25-34/N1025720-钟慧兰.md
N1025721,OCC-07-00002,07,0702,070219,Q,股票分析师,鎍个股,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070219-证券研究分析/CN-N-华北/25-34/N1025721-鎍个股.md
N1025722,OCC-07-00003,07,0702,070219,Q,股票分析师主管,徐慧兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070219-证券研究分析/CN-S-华南/35-44/N1025722-徐慧兰.md
N1025723,OCC-07-00004,07,0702,070219,Q,股票分析经理,鎐路演,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070219-证券研究分析/CN-E-华东/35-44/N1025723-鎐路演.md
N1025724,OCC-07-00005,07,0702,070219,Q,股票分析师,鎑个股,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070219-证券研究分析/CN-E-华东/25-34/N1025724-鎑个股.md
N1025725,OCC-07-00006,07,0702,070219,Q,股票分析师主管,邱慧兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070219-证券研究分析/CN-S-华南/35-44/N1025725-邱慧兰.md
N1025726,OCC-07-00007,07,0702,070219,Q,股票分析高级经理,鎓路演,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070219-证券研究分析/CN-N-华北/35-44/N1025726-鎓路演.md
N1025727,OCC-07-00008,07,0702,070219,Q,股票分析师,鎔个股,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070219-证券研究分析/CN-E-华东/25-34/N1025727-鎔个股.md
N1025728,OCC-07-00009,07,0702,070219,Q,股票分析总监,骆慧兰,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070219-证券研究分析/CN-E-华东/45-54/N1025728-骆慧兰.md
N1025729,OCC-07-00010,07,0702,070219,Q,股票审查,高刚强,docs/财商流游戏/玩家职业设计/07-金融与保险/07-02-证券与投资/070219-证券研究分析/CN-E-华东/25-34/N1025729-高刚强.md
